21	2	40.196644	18.733301	82.825512	75.497356	0.161490	0.119107	0.765937	0.176550	0.725739	4.000000	47.139696	6.035677	2.000000	56.940418	18.679343	2.000000	74.743413	17.938395	5.000000	0.031659	3.060614	3.000000	11.141357	9.217399	2.000000	59.043735	6.371720	6.000000	0.028266	3.919437	3.000000	1.180962	3.344561	3.000000	70.916677	16.517721	1.000000	77.738266
22	3	36.661273	9.092280	70.518418	95.239111	0.908009	0.881250	0.285078	0.101907	1.022379	5.000000	98.903083	4.037693	2.000000	94.517347	22.113289	3.000000	40.862544	10.548444	5.000000	0.010876	3.104623	6.000000	7.436313	21.203191	5.000000	69.107762	0.863541	2.000000	0.095631	1.340511	5.000000	96.675636	5.854505	5.000000	70.475612	7.278502	1.000000	87.023605
23	3	92.214978	18.919759	57.176780	93.237871	0.412181	0.714760	0.517173	0.979078	1.972860	2.000000	66.710932	22.329449	3.000000	90.116882	8.465419	2.000000	47.321373	5.698985	2.000000	0.075338	3.631387	6.000000	1.501210	16.483476	4.000000	50.743893	12.527954	5.000000	0.037698	4.300241	3.000000	84.705299	3.535852	6.000000	87.398125	3.695950	4.000000	56.209284
24	3	66.896148	38.461416	95.462957	18.970115	0.800528	0.159971	0.541048	0.967889	1.924066	5.000000	48.866969	1.155316	6.000000	72.703887	6.969088	2.000000	6.102858	0.675498	5.000000	0.010073	3.562626	5.000000	51.095561	18.172796	1.000000	84.606949	3.653015	3.000000	0.014553	5.114530	2.000000	3.438416	2.968895	1.000000	28.553498	9.630057	5.000000	49.666495
25	3	93.006031	47.030418	99.766527	1.151046	0.800903	0.586639	0.418944	0.170721	1.088679	6.000000	63.662949	6.602668	4.000000	70.293858	19.728069	4.000000	22.276745	18.490040	1.000000	0.011410	1.770969	6.000000	83.716907	14.480491	4.000000	31.157682	18.578929	1.000000	0.014074	0.167845	4.000000	71.566356	4.384286	6.000000	95.824291	22.767321	6.000000	30.139821
26	2	89.669790	96.529741	6.440360	19.799879	0.711493	0.749030	0.652930	0.208931	0.546367	2.000000	66.522337	8.923434	6.000000	25.585756	14.959536	3.000000	13.925125	11.902696	1.000000	0.043331	5.804442	1.000000	27.590329	15.373559	6.000000	49.285723	17.315342	2.000000	0.037275	3.553974	2.000000	74.447153	2.266640	4.000000	88.844665	3.792675	6.000000	56.007429
27	2	78.810073	47.279958	78.931538	17.168918	0.175341	0.778046	0.627135	0.128501	5.780238	2.000000	14.915042	18.481153	1.000000	53.800854	20.778466	2.000000	92.720078	13.045981	2.000000	0.018021	0.821876	4.000000	42.896482	5.848215	6.000000	16.378636	5.651410	6.000000	0.648620	4.793410	3.000000	58.446445	4.339201	6.000000	89.722569	4.417494	5.000000	91.403689
28	2	61.071253	92.424022	5.544516	34.069377	0.992711	0.739989	0.659215	0.602885	0.359909	2.000000	17.682959	8.219114	6.000000	87.983905	4.152062	3.000000	54.632922	15.068716	4.000000	0.011772	3.081881	4.000000	80.861820	7.819849	4.000000	47.366562	1.424312	5.000000	0.012305	6.001672	5.000000	67.204845	1.850369	1.000000	90.664770	2.060963	6.000000	58.118358
29	4	21.893422	79.320172	34.352734	12.993594	0.543807	0.163857	0.235136	0.181060	3.366616	1.000000	43.989424	4.678190	3.000000	47.490814	7.982739	6.000000	31.776707	4.870726	2.000000	0.067977	4.547315	2.000000	56.186789	19.522310	2.000000	5.012415	2.477386	6.000000	0.454191	3.254268	1.000000	32.678269	4.276430	4.000000	99.837786	22.208836	3.000000	66.202284
30	3	72.286808	41.859558	21.540215	1.117425	0.945233	0.137864	0.482095	0.322097	0.407960	1.000000	55.735109	20.812803	5.000000	75.016400	13.409637	6.000000	23.914724	0.833815	1.000000	0.028613	4.255764	5.000000	34.912464	0.528840	4.000000	71.886138	5.874774	2.000000	0.015822	5.440661	6.000000	7.333150	1.570307	4.000000	4.299262	13.221840	4.000000	58.406615
31	3	95.905783	13.880509	73.292428	70.139675	0.317216	0.519098	0.101030	0.439161	2.805182	1.000000	14.662562	0.795126	4.000000	32.812624	9.296819	4.000000	1.813498	12.365660	1.000000	0.017588	5.522864	3.000000	87.941824	22.933089	5.000000	44.267809	1.084206	3.000000	0.073277	1.054463	1.000000	27.185805	5.737807	4.000000	42.341019	19.861131	6.000000	17.134046
32	3	34.831680	33.988507	76.768989	11.572160	0.246234	0.608192	0.433966	0.645066	5.567949	3.000000	74.637609	10.328308	2.000000	50.176784	9.502656	5.000000	32.329787	7.532321	1.000000	0.011539	3.110655	3.000000	33.813755	3.474149	3.000000	30.739830	19.579606	6.000000	0.018450	0.568969	3.000000	88.744957	4.914227	3.000000	45.925137	19.416559	1.000000	13.443714
33	3	66.225603	50.334250	6.401399	85.865833	0.245855	0.654945	0.612991	0.283913	4.962874	6.000000	80.833196	3.586979	5.000000	98.760767	19.033663	6.000000	82.535542	4.760739	6.000000	0.010315	5.205228	2.000000	3.089338	15.135950	3.000000	16.146474	11.539364	2.000000	0.015839	0.466475	5.000000	19.864006	1.784897	4.000000	86.890838	21.124212	1.000000	13.434218
34	2	19.390119	24.863322	5.350574	79.753553	0.267525	0.915664	0.299467	0.505391	3.072208	6.000000	1.598084	8.503620	4.000000	31.737663	0.507161	4.000000	28.686117	23.746252	1.000000	0.029396	3.792238	1.000000	1.227358	12.444938	5.000000	81.454148	1.988628	4.000000	0.010106	4.916748	6.000000	62.313373	4.329516	6.000000	18.796338	0.664316	4.000000	95.787018
35	3	11.413250	59.545647	43.364678	36.334295	0.338869	0.734081	0.327160	0.839391	4.568659	1.000000	16.342507	10.346495	3.000000	3.403983	21.338336	1.000000	11.723565	19.654951	3.000000	0.034892	0.688294	5.000000	1.360777	3.885733	4.000000	54.155823	13.943442	2.000000	0.036146	0.239706	6.000000	11.808544	0.516924	6.000000	88.750820	17.537315	5.000000	34.256332
36	2	90.056978	5.336432	40.411521	93.411091	0.102245	0.218025	0.140035	0.850837	4.633771	3.000000	88.988044	5.459168	1.000000	50.629493	9.420213	6.000000	44.821012	6.768292	3.000000	0.032957	3.467998	4.000000	23.374804	9.645756	6.000000	7.657380	23.048680	4.000000	0.020710	1.314447	1.000000	70.114411	2.086832	1.000000	86.230644	15.042509	2.000000	77.475018
37	3	23.063855	16.063124	6.804930	88.770184	0.933116	0.272020	0.168150	0.168128	0.326590	4.000000	43.153420	24.357492	6.000000	24.319579	13.215533	1.000000	81.604091	20.813514	3.000000	0.063407	1.468864	2.000000	40.770352	12.335832	6.000000	46.840000	21.140162	2.000000	0.012668	4.145710	4.000000	4.669525	4.303746	5.000000	62.912351	18.590785	6.000000	15.207797
38	3	58.678784	62.117037	30.811509	43.112651	0.978584	0.411237	0.773184	0.503062	2.490564	4.000000	4.580615	5.922811	5.000000	24.183739	19.707608	6.000000	58.588464	4.964910	2.000000	0.011872	3.889622	3.000000	8.564867	12.895182	4.000000	61.236504	2.633811	4.000000	0.018050	4.116251	1.000000	86.040004	3.812045	3.000000	79.817632	5.469382	1.000000	3.506655
39	2	98.420715	66.651984	92.587100	60.772067	0.178987	0.382102	0.990897	0.637162	3.403867	4.000000	62.608996	5.789498	1.000000	80.963107	16.874835	4.000000	69.722115	9.267775	5.000000	0.014113	1.119431	1.000000	64.612933	7.167994	3.000000	7.576538	2.916829	2.000000	0.017760	2.242165	3.000000	50.971858	2.062318	6.000000	57.543188	11.115633	6.000000	15.075112
40	4	20.823758	32.170380	43.472988	32.550469	0.504744	0.522192	0.746466	0.927006	0.682978	3.000000	5.902243	23.134043	3.000000	50.605733	0.501768	2.000000	4.807851	23.127226	5.000000	0.019651	0.721076	3.000000	52.895153	11.887377	1.000000	63.451516	10.317762	2.000000	0.014744	0.273003	6.000000	45.282357	1.478435	4.000000	15.394831	8.915808	5.000000	21.512823
41	2	6.375846	82.042698	13.324507	52.749392	0.380894	0.950177	0.855230	0.810947	4.966697	4.000000	50.026010	18.505681	6.000000	53.065920	13.394734	4.000000	24.062606	9.302086	2.000000	0.016069	4.109798	2.000000	25.869106	9.270774	4.000000	32.101480	5.053341	4.000000	0.012987	3.808872	3.000000	87.681704	4.282271	2.000000	46.282630	23.942312	4.000000	14.987412
42	2	99.240877	45.469490	1.491424	58.439307	0.443693	0.752065	0.176942	0.514511	1.239484	2.000000	67.281960	0.287470	1.000000	38.468523	21.022300	2.000000	5.077782	9.194754	5.000000	0.013168	3.699401	6.000000	53.234132	21.595772	4.000000	78.083419	3.567706	2.000000	0.017075	5.299801	5.000000	27.675376	3.050225	2.000000	10.778447	14.300971	4.000000	78.464555
43	1	5.028510	81.809796	79.061676	18.493472	0.488175	0.692698	0.464505	0.640029	1.907459	6.000000	51.675766	18.545815	1.000000	25.845271	17.857856	1.000000	52.446403	8.012290	6.000000	0.037737	0.321022	4.000000	85.489001	4.852802	1.000000	46.598517	10.344641	5.000000	0.011329	1.134828	4.000000	15.281800	1.470762	3.000000	12.095087	4.658937	2.000000	38.245996
44	3	43.159541	4.954910	68.522354	53.979489	0.151540	0.379028	0.687699	0.604614	1.795697	5.000000	74.923985	22.008915	6.000000	76.224342	20.204088	2.000000	74.291731	19.988532	1.000000	0.010554	2.576251	5.000000	89.209694	11.836600	3.000000	40.055945	16.047138	1.000000	0.057023	4.385893	5.000000	46.604132	1.431406	4.000000	64.683325	21.470387	1.000000	92.263248
45	2	7.512971	41.848276	15.882937	28.852637	0.875560	0.922256	0.731201	0.687236	1.099676	5.000000	2.591426	21.301951	1.000000	55.046777	18.001413	5.000000	46.724031	16.503300	4.000000	0.897792	3.367963	2.000000	98.348682	6.443881	2.000000	72.708437	0.816719	6.000000	0.014509	1.050863	1.000000	98.475200	5.610300	2.000000	75.711156	18.737568	6.000000	60.641032
46	3	56.869224	48.233382	20.099548	58.807014	0.281857	0.175711	0.669824	0.283687	3.620257	2.000000	88.860996	18.531122	2.000000	46.580156	23.231238	4.000000	66.854972	9.969520	2.000000	0.013000	0.624237	4.000000	52.640589	2.258634	2.000000	54.283604	16.563661	3.000000	0.011114	5.044684	1.000000	80.475481	2.037203	1.000000	87.822760	14.331762	4.000000	18.497272
47	4	44.146370	6.240227	61.998323	86.682287	0.336262	0.707087	0.663649	0.659306	2.851163	3.000000	85.987359	8.677444	1.000000	17.382265	18.795121	5.000000	7.184122	22.352467	3.000000	0.086688	1.681255	2.000000	1.573232	23.733378	1.000000	7.214795	19.768177	3.000000	0.011671	5.379807	5.000000	60.150654	0.451992	4.000000	38.204096	2.204329	3.000000	70.569233
48	3	89.406975	95.853517	50.053983	66.365626	0.917022	0.671063	0.222615	0.525076	5.371405	2.000000	81.920189	15.366470	4.000000	94.047567	18.259544	4.000000	58.108828	10.888717	3.000000	0.042090	3.122070	6.000000	91.403980	10.408024	2.000000	63.832814	12.235535	5.000000	0.016230	3.566359	2.000000	44.104238	2.841072	3.000000	34.750411	9.529427	6.000000	2.418707
49	2	74.933182	13.950886	94.074391	63.576811	0.700075	0.987749	0.524568	0.555450	1.304923	2.000000	71.066142	24.383083	2.000000	64.760138	11.564421	3.000000	68.760525	11.296157	1.000000	0.010799	4.607106	3.000000	94.147266	13.909707	1.000000	6.952508	23.616699	1.000000	0.021715	2.815016	2.000000	82.575807	0.469997	4.000000	66.653380	7.845104	6.000000	8.938763
50	4	77.567523	61.544089	82.963044	40.405228	0.627164	0.269486	0.308494	0.404542	5.736496	4.000000	20.703049	17.034921	6.000000	13.482557	1.917907	4.000000	65.135931	4.249310	5.000000	0.043710	1.176837	4.000000	91.767323	22.084115	6.000000	11.877225	22.712806	1.000000	0.019753	5.997498	1.000000	46.160047	1.717888	2.000000	94.324161	18.484210	3.000000	61.180325
51	4	29.126399	55.775865	80.300197	44.811165	0.196520	0.326934	0.692636	0.196243	3.860304	1.000000	8.928541	22.045171	6.000000	78.557894	7.642304	5.000000	56.310306	11.897644	1.000000	0.015411	1.152773	2.000000	97.181827	4.863245	5.000000	19.589083	21.253276	1.000000	0.035533	3.752609	4.000000	95.079115	1.765875	6.000000	34.500013	9.059441	6.000000	14.786297
52	3	24.039362	19.147633	69.313755	4.431026	0.178707	0.778116	0.811119	0.148573	2.664668	6.000000	98.770056	13.315269	3.000000	8.235094	17.410647	2.000000	72.591596	3.541739	1.000000	0.014978	5.466858	5.000000	38.525283	17.741076	1.000000	84.397097	13.988167	5.000000	0.011732	4.286437	4.000000	8.272906	4.788720	3.000000	48.041703	2.286684	1.000000	9.341562
53	2	19.797990	77.664631	16.044598	74.279347	0.313257	0.616926	0.904501	0.282178	4.237914	3.000000	29.718100	5.267679	1.000000	72.284373	8.857925	3.000000	37.737782	18.354120	3.000000	0.136578	4.215736	1.000000	17.692120	2.814717	3.000000	23.787446	14.282875	2.000000	0.012731	1.993918	6.000000	14.488665	1.144452	4.000000	10.945965	9.354510	1.000000	79.278030
54	3	36.157215	6.736898	38.650665	64.297346	0.818214	0.461205	0.936381	0.203457	0.177528	1.000000	57.169547	7.987545	3.000000	16.664323	12.601868	2.000000	73.464399	4.281382	2.000000	0.019684	1.945919	5.000000	14.777156	17.642837	4.000000	49.027291	1.274149	6.000000	0.013587	3.023702	4.000000	14.686234	3.800872	1.000000	24.451526	23.695846	4.000000	35.694580
55	1	90.395750	46.650829	40.012966	63.748404	0.967497	0.543385	0.209418	0.116634	5.871746	1.000000	47.823137	4.341337	4.000000	78.472554	4.285621	2.000000	81.191566	11.637674	5.000000	0.022487	4.967905	3.000000	54.997392	23.466003	5.000000	85.967535	6.131846	5.000000	0.015864	0.905494	6.000000	77.253643	1.502222	3.000000	4.590645	8.873781	3.000000	23.402275
56	3	55.630320	32.119557	38.945323	29.441212	0.435331	0.177290	0.556254	0.533211	4.596536	3.000000	83.690441	9.987286	4.000000	22.094971	0.757672	3.000000	31.364897	4.503577	4.000000	0.021258	4.770714	1.000000	1.115028	16.447591	4.000000	46.003619	21.163656	4.000000	0.073489	2.952166	3.000000	38.326977	4.733505	1.000000	55.425171	17.380842	1.000000	1.915360
57	4	48.685795	61.317738	86.844167	17.898987	0.956216	0.407727	0.782635	0.247868	3.764404	1.000000	30.856902	10.378578	5.000000	76.564688	11.698944	5.000000	82.238148	1.348486	4.000000	0.044205	2.617771	5.000000	31.177767	9.177833	5.000000	53.393290	16.302845	3.000000	0.019840	2.755781	3.000000	65.649610	1.656925	3.000000	92.500581	14.136016	5.000000	33.010008
58	1	2.780067	92.293602	55.601433	60.629634	0.223541	0.396646	0.327437	0.172594	4.225241	3.000000	11.187340	9.137116	6.000000	26.581661	22.861241	4.000000	59.502533	5.502287	2.000000	0.015955	4.246796	6.000000	8.395026	8.589250	5.000000	70.772864	12.286626	5.000000	0.020284	1.100288	2.000000	99.694389	2.841097	3.000000	2.567751	9.091551	3.000000	20.982656
59	3	60.088152	91.197232	59.602071	88.137114	0.283499	0.942293	0.530442	0.302901	5.883142	6.000000	83.664747	21.821435	2.000000	74.897690	14.087675	2.000000	57.289524	7.596708	1.000000	0.016316	1.402914	6.000000	75.416654	17.236726	4.000000	19.955316	8.316892	5.000000	0.110769	0.489505	6.000000	37.626133	4.770221	2.000000	41.093020	18.860648	1.000000	75.797541
60	3	21.548677	11.609008	65.476269	97.342548	0.534768	0.935847	0.933344	0.174606	4.641855	3.000000	4.796129	19.671602	4.000000	61.720423	4.455359	2.000000	63.266261	13.002981	4.000000	0.010244	1.784735	4.000000	13.997387	6.345528	1.000000	56.783926	14.046768	4.000000	0.038809	5.095123	6.000000	24.265997	5.108406	4.000000	50.509917	13.565034	4.000000	94.723581
61	4	42.736625	42.313484	38.140234	22.039126	0.168669	0.896318	0.366517	0.772676	0.218734	6.000000	20.860815	24.665179	2.000000	2.574958	6.883365	1.000000	5.028550	15.919994	2.000000	0.068401	2.087948	5.000000	19.640566	1.701074	5.000000	51.329983	3.431504	6.000000	0.090717	5.021344	6.000000	10.647850	0.499448	5.000000	62.471850	2.456228	3.000000	93.576833
62	3	91.854907	53.208596	15.178497	75.832933	0.259275	0.105738	0.946046	0.445174	4.377343	6.000000	7.523858	9.841315	5.000000	45.664340	9.168436	5.000000	95.779538	15.037117	5.000000	0.020153	5.332776	5.000000	23.410060	1.981753	5.000000	13.187466	14.782582	5.000000	0.020068	1.704765	3.000000	1.692245	2.945596	6.000000	50.367446	3.125395	1.000000	98.889017
63	4	50.051760	14.497529	97.437637	24.785732	0.328109	0.191304	0.356769	0.603907	4.101429	4.000000	15.693825	22.599703	6.000000	31.216164	8.277737	4.000000	73.276711	19.944692	1.000000	0.573510	1.831584	5.000000	7.979747	18.462402	6.000000	70.198285	3.260694	6.000000	0.042332	2.462319	4.000000	82.620074	3.764605	3.000000	35.644206	8.164511	5.000000	21.611857
64	4	88.842938	14.401902	8.487742	97.049180	0.288065	0.777300	0.398899	0.352048	3.903441	3.000000	12.949140	13.794826	6.000000	8.862567	8.996153	4.000000	5.193688	15.494101	1.000000	0.366226	2.930289	3.000000	48.861278	9.974180	6.000000	97.781298	24.586860	2.000000	0.014436	1.833847	3.000000	59.876211	0.828930	5.000000	22.850879	4.442971	1.000000	92.778902
65	4	96.509429	83.415919	89.502962	69.677989	0.834244	0.626608	0.458322	0.754445	4.211476	6.000000	43.155954	1.466619	5.000000	45.906059	17.711648	4.000000	83.310770	10.866356	2.000000	0.010131	3.365758	6.000000	34.358565	7.443266	3.000000	81.542406	20.547453	4.000000	0.011160	3.236962	5.000000	68.874886	0.694089	1.000000	25.157916	8.366913	3.000000	67.457858
66	2	13.729789	69.145787	66.901943	95.742572	0.171773	0.510352	0.228195	0.974768	1.063927	2.000000	85.197207	20.097117	5.000000	73.057773	19.450760	5.000000	65.815596	4.268761	3.000000	0.026394	5.912176	5.000000	63.646750	0.758726	1.000000	48.610165	22.010613	1.000000	0.016118	0.794391	4.000000	23.605988	3.074860	3.000000	86.005105	6.245165	3.000000	89.506155
67	2	4.039466	55.671767	67.658679	26.800026	0.189120	0.601539	0.847804	0.636937	0.396605	1.000000	73.929439	4.998845	1.000000	74.765983	12.637225	2.000000	64.709000	7.798756	5.000000	0.012560	1.192338	6.000000	6.896904	8.629847	4.000000	5.907822	4.479616	3.000000	0.043079	1.242179	4.000000	62.278460	5.135809	5.000000	36.715914	5.258339	1.000000	69.945505
68	1	71.688919	94.459451	21.847936	16.495012	0.169260	0.706764	0.596955	0.557136	2.009633	1.000000	91.719263	14.090380	4.000000	45.834866	2.621125	5.000000	92.700763	12.482414	4.000000	0.030202	4.377809	1.000000	16.150827	1.420140	2.000000	96.379016	2.381372	1.000000	0.014045	5.229888	3.000000	83.976462	2.447128	3.000000	97.612150	19.639154	2.000000	26.474491
69	3	69.745192	22.064483	53.131042	67.887651	0.423931	0.498297	0.816911	0.394714	1.965003	2.000000	87.758041	23.965108	6.000000	17.880586	19.061582	3.000000	31.395443	7.554791	3.000000	0.073428	1.519663	3.000000	63.577358	13.514673	6.000000	63.168950	9.028337	5.000000	0.010312	0.061921	4.000000	53.996659	4.909158	4.000000	64.861515	8.884866	5.000000	48.231359
70	3	52.061033	96.641085	84.792870	11.680147	0.624019	0.295950	0.476377	0.136183	2.918278	1.000000	47.804757	6.389313	4.000000	89.632604	1.740141	1.000000	75.060384	1.409859	6.000000	0.625260	1.051170	2.000000	27.491204	18.706383	6.000000	76.101646	16.545420	4.000000	0.014984	5.059914	6.000000	81.260490	3.232730	1.000000	76.220105	16.887081	2.000000	83.730910
71	3	50.776544	37.499205	63.385836	89.804908	0.669171	0.552131	0.526724	0.694010	1.479242	3.000000	72.523603	8.226149	2.000000	49.690585	23.387596	5.000000	75.239255	14.826504	4.000000	0.010802	3.526611	4.000000	77.330066	16.162757	3.000000	88.691101	2.936927	6.000000	0.024226	5.120891	1.000000	5.907793	3.804806	5.000000	57.564691	18.158662	1.000000	22.876076
72	3	28.162501	63.106504	46.869002	6.109751	0.161503	0.532128	0.122998	0.607625	3.568482	4.000000	93.967162	18.369701	1.000000	13.067878	20.151708	2.000000	24.611487	17.447603	4.000000	0.024611	5.255377	4.000000	88.478484	21.820735	1.000000	88.351479	12.477128	1.000000	0.011262	2.546525	6.000000	32.338057	2.627562	4.000000	47.113780	22.405606	5.000000	53.734963
